Series,Wickets,Opponent,Format,Venue,Date,Economy,Overs,Maidens
ICC MEN'S T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER 2026,0-6,CIS,T20I,Nisshin,08 May 26,15,0.4,0
INDONESIA T20I TRI-SERIES 2025,1-12,IDN,T20I,Bali,13 Jul 25,5,2.4,0
INDONESIA T20I TRI-SERIES 2025,1-38,IDN,T20I,Bali,12 Jul 25,9.5,4,0
INDONESIA T20I TRI-SERIES 2025,2-32,PHI,T20I,Bali,12 Jul 25,8,4,0
INDONESIA T20I TRI-SERIES 2025,2-34,PHI,T20I,Bali,10 Jul 25,8.5,4,0
INDONESIA T20I TRI-SERIES 2025,0-14,IDN,T20I,Bali,09 Jul 25,14,1,0
INDONESIA T20I TRI-SERIES 2025,3-23,PHI,T20I,Bali,09 Jul 25,7.4,3.1,0
INDONESIA T20I TRI-SERIES 2025,3-35,IDN,T20I,Bali,08 Jul 25,8.7,4,0
INDONESIA T20I TRI-SERIES 2025,1-9,PHI,T20I,Bali,07 Jul 25,4.5,2,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER B, 2024",2-16,PHI,T20I,Incheon,05 Oct 24,5.3,3,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER B, 2024",0-8,JPN,T20I,Incheon,04 Oct 24,8,1,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER B, 2024",0-25,IDN,T20I,Incheon,02 Oct 24,8.3,3,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER B, 2024",0-23,PHI,T20I,Incheon,01 Oct 24,7.6,3,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER B, 2024",0-6,JPN,T20I,Incheon,29 Sep 24,6,1,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER B, 2024",0-12,IDN,T20I,Incheon,28 Sep 24,6,2,0
