Stat,Test,ODI,T20,IPL
Matches,0,0,15,0
Innings,0,0,15,0
Runs,0,0,210,0
Balls,0,0,257,0
Highest,0,0,51,0
Average,0,0,21,0
SR,0,0,81.72,0
Not Out,0,0,5,0
Fours,0,0,20,0
Sixes,0,0,5,0
Ducks,0,0,0,0
