bowler,overs,maidens,runs,wickets,economy
Irfan Pathan,4,0,37,0,9.25
Ashok Dinda,3,0,16,1,5.33
Deepak Chahar,3,0,28,0,9.33
Thisara Perera,2,0,24,1,12.0
Ravichandran Ashwin,4,0,34,4,8.5
Adam Zampa,4,0,32,1,8.0
