over,runs,wickets
1,7,0
2,4,0
3,4,0
4,9,0
5,9,0
6,13,0
7,7,0
8,16,0
9,15,0
10,10,0
11,13,0
12,4,0
13,16,0
14,11,0
15,6,0
16,9,0
17,19,0
18,8,0
19,21,0
20,4,0
