over,runs,wickets
1,6,0
2,9,0
3,6,0
4,9,0
5,12,0
6,9,0
7,5,0
8,5,0
9,6,0
10,9,0
11,12,0
12,4,0
13,6,0
14,10,0
15,5,0
16,10,0
17,2,0
18,1,0
19,3,0
20,7,0
