bowler,overs,maidens,runs,wickets,economy
Shardul Thakur,3,0,34,1,11.3
Avesh Khan,4,0,37,3,9.2
Digvesh Singh Rathi,4,0,30,0,7.5
Aiden Markram,2,0,18,1,9.0
Prince Yadav,4,0,39,0,9.8
Ravi Bishnoi,3,0,19,0,6.3
