Series,Score,Opponent,Format,Venue,Date,SR,4s,6s
INDIAN PREMIER LEAGUE 2026,DNB,SRH,T20,Hyderabad,06 May 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,DNB,RR,T20,New Chandigarh,28 Apr 26,DNB,DNB,DNB
"SOUTH AFRICA TOUR OF NEW ZEALAND, 2026",DNB,RSA,T20I,Auckland,20 Mar 26,DNB,DNB,DNB
"SOUTH AFRICA TOUR OF NEW ZEALAND, 2026",DNB,RSA,T20I,Hamilton,17 Mar 26,DNB,DNB,DNB
ICC MEN'S T20 WORLD CUP 2026,6*(7),IND,T20I,Ahmedabad,08 Mar 26,85.7,0,0
ICC MEN'S T20 WORLD CUP 2026,DNB,RSA,T20I,Kolkata,04 Mar 26,DNB,DNB,DNB
ICC MEN'S T20 WORLD CUP 2026,DNB,ENG,T20I,Colombo,27 Feb 26,DNB,DNB,DNB
ICC MEN'S T20 WORLD CUP 2026,DNB,SL,T20I,Colombo,25 Feb 26,DNB,DNB,DNB
ICC MEN'S T20 WORLD CUP 2026,DNB,RSA,T20I,Ahmedabad,14 Feb 26,DNB,DNB,DNB
ICC MEN'S T20 WORLD CUP 2026,DNB,UAE,T20I,Chennai,10 Feb 26,DNB,DNB,DNB
ICC MEN'S T20 WORLD CUP 2026,DNB,AFG,T20I,Chennai,08 Feb 26,DNB,DNB,DNB
"NEW ZEALAND TOUR OF INDIA, 2026",3(4),IND,T20I,Thiruvananthapuram,31 Jan 26,75,0,0
INDIAN PREMIER LEAGUE 2025,DNB,SRH,T20,Hyderabad,12 Apr 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,DNB,CSK,T20,New Chandigarh,08 Apr 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,4*(1),RR,T20,New Chandigarh,05 Apr 25,400,1,0
INDIAN PREMIER LEAGUE 2025,DNB,LSG,T20,Lucknow,01 Apr 25,DNB,DNB,DNB
"NEW ZEALAND TOUR OF SRI LANKA, 2024",DNB,SL,T20I,Dambulla,10 Nov 24,DNB,DNB,DNB
ICC MENS T20 WORLD CUP 2024,DNB,PNG,T20I,"Tarouba, Trinidad",17 Jun 24,DNB,DNB,DNB
ICC MENS T20 WORLD CUP 2024,DNB,UGA,T20I,"Tarouba, Trinidad",14 Jun 24,DNB,DNB,DNB
ICC MENS T20 WORLD CUP 2024,DNB,WI,T20I,"Tarouba, Trinidad",12 Jun 24,DNB,DNB,DNB
ICC MENS T20 WORLD CUP 2024,2(5),AFG,T20I,Guyana,07 Jun 24,40,0,0
INDIAN PREMIER LEAGUE 2024,DNB,RR,T20,Ahmedabad,22 May 24,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2024,DNB,CSK,T20,Bengaluru,18 May 24,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2024,DNB,DC,T20,Bengaluru,12 May 24,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2024,DNB,PBKS,T20,Dharamsala,09 May 24,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2024,DNB,SRH,T20,Hyderabad,25 Apr 24,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2024,1(1),KKR,T20,Kolkata,21 Apr 24,100,0,0
INDIAN PREMIER LEAGUE 2024,DNB,SRH,T20,Bengaluru,15 Apr 24,DNB,DNB,DNB
"AUSTRALIA TOUR OF NEW ZEALAND, 2024",4(7),AUS,T20I,Auckland,23 Feb 24,57.1,0,0
"AUSTRALIA TOUR OF NEW ZEALAND, 2024",DNB,AUS,T20I,Wellington,21 Feb 24,DNB,DNB,DNB
"PAKISTAN TOUR OF NEW ZEALAND, 2024",0(1),PAK,T20I,Christchurch,21 Jan 24,0,0,0
"PAKISTAN TOUR OF NEW ZEALAND, 2024",DNB,PAK,T20I,Christchurch,19 Jan 24,DNB,DNB,DNB
"PAKISTAN TOUR OF NEW ZEALAND, 2024",DNB,PAK,T20I,Dunedin,17 Jan 24,DNB,DNB,DNB
ICC CRICKET WORLD CUP 2023,6(3),IND,ODI,Mumbai,15 Nov 23,200,0,1
ICC CRICKET WORLD CUP 2023,DNB,SL,ODI,Bengaluru,09 Nov 23,DNB,DNB,DNB
ICC CRICKET WORLD CUP 2023,0*(1),AUS,ODI,Dharamsala,28 Oct 23,0,0,0
ICC CRICKET WORLD CUP 2023,1(5),IND,ODI,Dharamsala,22 Oct 23,20,0,0
ICC CRICKET WORLD CUP 2023,DNB,AFG,ODI,Chennai,18 Oct 23,DNB,DNB,DNB
ICC CRICKET WORLD CUP 2023,DNB,BAN,ODI,Chennai,13 Oct 23,DNB,DNB,DNB
ICC CRICKET WORLD CUP 2023,DNB,NED,ODI,Hyderabad,09 Oct 23,DNB,DNB,DNB
"NEW ZEALAND TOUR OF BANGLADESH, 2023",DNB,BAN,ODI,Dhaka,26 Sep 23,DNB,DNB,DNB
"NEW ZEALAND TOUR OF BANGLADESH, 2023",13(12),BAN,ODI,Dhaka,23 Sep 23,108.3,1,1
"NEW ZEALAND TOUR OF BANGLADESH, 2023",DNB,BAN,ODI,Dhaka,21 Sep 23,DNB,DNB,DNB
"NEW ZEALAND TOUR OF ENGLAND, 2023",5*(17),ENG,ODI,London,13 Sep 23,29.4,0,0
"NEW ZEALAND TOUR OF ENGLAND, 2023",DNB,ENG,ODI,Cardiff,08 Sep 23,DNB,DNB,DNB
"NEW ZEALAND TOUR OF ENGLAND, 2023",0(1),ENG,T20I,Manchester,01 Sep 23,0,0,0
"NEW ZEALAND TOUR OF ENGLAND, 2023",2*(1),ENG,T20I,Chester-le-Street,30 Aug 23,200,0,0
INDIAN PREMIER LEAGUE 2023,DNB,MI,T20,Mumbai,16 Apr 23,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2023,DNB,SRH,T20,Kolkata,14 Apr 23,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2023,DNB,GT,T20,Ahmedabad,09 Apr 23,DNB,DNB,DNB
"NEW ZEALAND TOUR OF INDIA, 2023",0(4),IND,T20I,Ahmedabad,01 Feb 23,0,0,0
"NEW ZEALAND TOUR OF INDIA, 2023",0(2),IND,T20I,Lucknow,29 Jan 23,0,0,0
"NEW ZEALAND TOUR OF INDIA, 2023",DNB,IND,T20I,Ranchi,27 Jan 23,DNB,DNB,DNB
"NEW ZEALAND TOUR OF INDIA, 2023",7(12),IND,ODI,Indore,24 Jan 23,58.3,0,0
"NEW ZEALAND TOUR OF INDIA, 2023",1(9),IND,ODI,Raipur,21 Jan 23,11.1,0,0
"NEW ZEALAND TOUR OF INDIA, 2023",8(7),IND,ODI,Hyderabad,18 Jan 23,114.2,1,0
