Series,Wickets,Opponent,Format,Venue,Date,Economy,Overs,Maidens
ICC MEN'S T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER 2026,1-15,JPN,T20I,Nisshin,09 May 26,7.5,2,0
ICC MEN'S T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER 2026,2-3,FIJI,T20I,Nisshin,08 May 26,1.5,2,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER A, 2024",1-20,WSM,T20I,Apia,24 Aug 24,5,4,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER A, 2024",1-39,FIJI,T20I,Apia,23 Aug 24,9.7,4,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER A, 2024",0-26,CIS,T20I,Apia,21 Aug 24,8.6,3,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER A, 2024",2-33,WSM,T20I,Apia,20 Aug 24,8.2,4,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER A, 2024",0-17,FIJI,T20I,Apia,19 Aug 24,4.2,4,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER A, 2024",0-34,CIS,T20I,Apia,17 Aug 24,11.3,3,0
ICC MENS T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER 2023,0-11,PHI,T20I,Port Moresby,29 Jul 23,3.6,3,0
ICC MENS T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER 2023,3-21,JPN,T20I,Port Moresby,28 Jul 23,5.2,4,0
ICC MENS T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER 2023,1-32,PNG,T20I,Port Moresby,26 Jul 23,8,4,0
"ICC MENS T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER A, 2022",2-28,CIS,T20I,Port Vila,15 Sep 22,14,2,0
"ICC MENS T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER A, 2022",1-15,FIJI,T20I,Port Vila,13 Sep 22,7.5,2,0
"ICC MENS T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER A, 2022",0-21,WSM,T20I,Port Vila,13 Sep 22,5.2,4,0
"ICC MENS T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER A, 2022",2-22,WSM,T20I,Port Vila,10 Sep 22,5.5,4,0
"ICC MENS T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER A, 2022",0-23,CIS,T20I,Port Vila,10 Sep 22,7.6,3,0
