Stat,Test,ODI,T20,IPL
Matches,0,0,18,0
Innings,0,0,6,0
Runs,0,0,19,0
Balls,0,0,15,0
Highest,0,0,7,0
Average,0,0,19,0
SR,0,0,126.67,0
Not Out,0,0,5,0
Fours,0,0,2,0
Sixes,0,0,0,0
Ducks,0,0,0,0
