Stat,Test,ODI,T20,IPL
Matches,0,0,18,0
Innings,0,0,16,0
Balls,0,0,312,0
Runs,0,0,360,0
Maidens,0,0,0,0
Wickets,0,0,16,0
Avg,0.0,0.0,22.5,0.0
Eco,0,0,6.92,0
SR,0.0,0.0,19.5,0.0
BBI,-/-,-/-,3/21,-/-
BBM,-/-,-/-,3/21,-/-
