bowler,overs,maidens,runs,wickets,economy
Murali Kartik,3,0,27,0,9.0
Ashok Dinda,4,1,34,1,8.5
Wayne Parnell,4,0,18,0,4.5
Bhuvneshwar Kumar,3,0,9,2,3.0
Ashish Nehra,4,0,19,2,4.75
Michael Clarke,2,0,9,0,4.5
