bowler,overs,maidens,runs,wickets,economy
Rajpoot,3,0,32,0,10.7
Mujeeb,4,0,32,1,8.0
Barinder,4,0,50,2,12.5
Andrew Tye,4,0,30,2,7.5
Ashwin,4,0,33,1,8.2
Yuvraj,1,0,13,0,13.0
