bowler,overs,maidens,runs,wickets,economy
Siteri Tabuisulu,4,0,26,0,6.5
Peni Vuniwaqa,4,0,38,0,9.5
Seru Tupou,3,0,25,1,8.3
Viliame Waqavakatoga,3,0,22,0,7.3
Peni Dakainivanua,3,0,27,0,9.0
Josaia Baleicikoibia,3,0,29,2,9.7
