over,runs,wickets
1,2,0
2,9,0
3,9,0
4,8,0
5,10,0
6,6,0
7,6,0
8,8,0
9,9,0
10,6,0
11,7,0
12,9,0
13,14,0
14,5,0
15,10,0
16,15,0
17,6,0
18,9,0
19,6,0
20,15,0
