bowler,overs,maidens,runs,wickets,economy
Ishant,3,0,31,1,10.3
Khaleel Ahmed,4,0,31,2,7.8
Mukesh Kumar,3,0,23,1,7.7
Axar,3,0,24,0,8.0
Kuldeep Yadav,4,0,52,1,13.0
Rasikh Salam,3,0,23,2,7.7
