over,runs,wickets
1,4,0
2,11,0
3,6,0
4,7,0
5,11,0
6,5,0
7,4,0
8,14,0
9,4,0
10,12,0
11,9,0
12,14,0
13,8,0
14,4,0
15,7,0
16,5,0
17,22,0
18,14,0
19,7,0
20,13,0
