batter,runs,balls,fours,sixes,strike_rate,dismissal
Mandeep Singh,46,40,5,2,115.0,b Maxwell
Chris Gayle,0,2,0,0,0.0,c Guptill b Sandeep Sharma
Virat Kohli,6,6,1,0,100.0,b Sandeep Sharma
AB de Villiers,10,6,1,1,166.67,c Saha b Sandeep Sharma
Kedar Jadhav,6,6,1,0,100.0,c Axar b Mohit Sharma
Shane Watson,3,6,0,0,50.0,c Saha b Axar
Pawan Negi,21,23,2,0,91.3,c Saha b Axar
Sreenath Aravind,4,6,0,0,66.67,lbw b Maxwell
Samuel Badree,8,9,0,0,88.89,b Axar
Aniket Choudhary,4,6,0,0,66.67,c Guptill b Mohit Sharma
Yuzvendra Chahal,4,4,0,0,100.0,not out
