over,runs,wickets
1,7,0
2,15,0
3,1,0
4,4,0
5,10,0
6,9,0
7,4,0
8,2,0
9,3,0
10,13,0
11,4,0
12,3,0
13,9,0
14,4,0
15,10,0
16,8,0
17,5,0
18,4,0
19,4,0
