Stat,Test,ODI,T20,IPL
Matches,0,0,0,3
Innings,0,0,0,3
Runs,0,0,0,26
Balls,0,0,0,32
Highest,0,0,0,17
Average,0,0,0,8.67
SR,0,0,0,81.25
Not Out,0,0,0,0
Fours,0,0,0,3
Sixes,0,0,0,0
Ducks,0,0,0,1
