bowler,overs,maidens,runs,wickets,economy
RP Singh,2.0,0,11,0,5.5
Vinay Kumar,3.0,0,27,0,9.0
Muthiah Muralidaran,3.1,0,28,0,9.03
Thisara Perera,2.0,0,11,0,5.5
Ravindra Jadeja,3.0,0,24,1,8.0
Raiphi Gomez,1.0,0,9,0,9.0
