batter,runs,balls,fours,sixes,strike_rate,dismissal
Rahul Dravid,44,37,4,1,118.92,run out (K Jadhav/P Patel)
Shane Watson,49,40,4,2,122.5,b R Jadeja
Johan Botha,14,7,3,0,200.0,not out
Ross Taylor,2,1,0,0,200.0,not out
