over,runs,wickets
1,9,0
2,11,0
3,24,0
4,16,0
5,24,0
6,21,0
7,6,0
8,9,0
9,3,0
10,9,0
11,11,0
12,8,0
13,9,0
14,9,0
15,7,0
16,6,0
17,15,0
18,9,0
19,8,0
20,11,0
