bowler,overs,maidens,runs,wickets,economy
Dale Steyn,4.0,0,30,0,7.5
Ishant Sharma,3.0,0,25,0,8.33
Pragyan Ojha,3.0,0,13,1,4.33
Jean-Paul Duminy,2.0,0,22,0,11.0
Daniel Christian,3.0,0,21,2,7.0
Amit Mishra,3.2,0,26,1,8.13
