Stat,Test,ODI,T20,IPL
Matches,6,0,0,58
Innings,11,0,0,44
Runs,371,0,0,746
Balls,495,0,0,543
Highest,150,0,0,67
Average,37.1,0,0,22.61
SR,74.95,0,0,137.39
Not Out,1,0,0,11
Fours,44,0,0,86
Sixes,8,0,0,20
Ducks,3,0,0,4
