bowler,overs,maidens,runs,wickets,economy
Shahbaz Nadeem,4,0,24,1,6.0
Mohammed Shami,4,0,36,0,9.0
Wayne Parnell,4,0,38,0,9.5
Jaydev Unadkat,4,0,43,0,10.75
Jean-Paul Duminy,2,0,19,0,9.5
Laxmi Shukla,2,0,21,0,10.5
