bowler,overs,maidens,runs,wickets,economy
Milen Gogev,2.0,0,23,0,11.5
Joshua Dowling,2.0,0,24,1,12.0
Oscar Duff,1.0,0,6,0,6.0
Anthony Dowling,3.2,0,28,4,8.4
Prakash Mishra,4.0,0,20,3,5.0
Jakob Gul,4.0,0,29,1,7.2
Firas Hussain,3.0,0,32,1,10.7
