bowler,overs,maidens,runs,wickets,economy
Neesham,3,0,29,0,9.7
Prasidh,4,0,35,0,8.8
Kuldeep Sen,4,0,51,1,12.8
Chahal,4,0,32,1,8.0
Riyan Parag,1,0,12,1,12.0
Ashwin,4,0,33,0,8.2
