Series,Wickets,Opponent,Format,Venue,Date,Economy,Overs,Maidens
HONG KONG WOMEN TOUR OF MALAYSIA 2023,0-20,MLYW,T20I,Kuala Lumpur,12 Sep 23,5,4,0
ICC WOMENS T20 WORLD CUP ASIA QUALIFIER 2023,0-18,UAEW,T20I,"Bangi, Malaysia",08 Sep 23,9,2,0
ICC WOMENS T20 WORLD CUP ASIA QUALIFIER 2023,1-18,THAIW,T20I,"Bangi, Malaysia",06 Sep 23,4.5,4,0
ICC WOMENS T20 WORLD CUP ASIA QUALIFIER 2023,0-12,CHNW,T20I,Kuala Lumpur,01 Sep 23,3,4,0
ICC WOMENS T20 WORLD CUP ASIA QUALIFIER 2023,0-11,MMRW,T20I,"Bangi, Malaysia",31 Aug 23,5.5,2,0
WOMENS T20I QUADRANGULAR SERIES IN MALAYSIA 2023,0-14,NEPW,T20I,Kuala Lumpur,26 Aug 23,7,2,0
WOMENS T20I QUADRANGULAR SERIES IN MALAYSIA 2023,0-7,KUWW,T20I,Kuala Lumpur,25 Aug 23,3.5,2,0
WOMENS T20I QUADRANGULAR SERIES IN MALAYSIA 2023,2-18,MLYW,T20I,Kuala Lumpur,23 Aug 23,6,3,0
WOMENS T20I QUADRANGULAR SERIES IN MALAYSIA 2023,0-8,NEPW,T20I,Kuala Lumpur,22 Aug 23,4,2,0
WOMENS EAST ASIA CUP 2023,5-8,CHNW,T20I,Hangzhou,28 May 23,2,4,0
WOMENS EAST ASIA CUP 2023,1-11,JPNW,T20I,Hangzhou,27 May 23,2.7,4,0
WOMENS EAST ASIA CUP 2023,1-11,CHNW,T20I,Hangzhou,26 May 23,2.7,4,1
WOMENS EAST ASIA CUP 2023,1-16,JPNW,T20I,Hangzhou,25 May 23,4,4,0
WOMENS EAST ASIA CUP 2023,0-11,CHNW,T20I,Hangzhou,25 May 23,2.7,4,1
WOMENS T20I QUADRANGULAR SERIES IN NAMIBIA 2023,0-8,NAMW,T20I,Windhoek,28 Apr 23,8,1,0
WOMENS T20I QUADRANGULAR SERIES IN NAMIBIA 2023,1-18,NAMW,T20I,Windhoek,25 Apr 23,4.5,4,0
ACC WOMENS T20 CHAMPIONSHIP 2022,1-9,BHRW,T20I,Kuala Lumpur,19 Jun 22,4.5,2,1
"HONG KONG WOMEN TOUR OF UAE, 2022",0-19,UAEW,T20I,Ajman,28 Apr 22,9.5,2,0
"WOMENS EAST ASIA T20I CUP, 2019",0-16,CHNW,T20I,Incheon,22 Sep 19,8,2,0
"WOMENS EAST ASIA T20I CUP, 2019",0-8,SKRW,T20I,Incheon,21 Sep 19,2,4,1
"WOMENS EAST ASIA T20I CUP, 2019",1-13,JPNW,T20I,Incheon,20 Sep 19,3.7,3.5,0
"WOMENS EAST ASIA T20I CUP, 2019",1-12,CHNW,T20I,Incheon,19 Sep 19,6,2,0
THAILAND WOMENS T20 SMASH 2019,0-9,MMRW,T20I,Bangkok,19 Jan 19,2.2,4,0
THAILAND WOMENS T20 SMASH 2019,0-7,MMRW,T20I,Bangkok,16 Jan 19,3.5,2,0
THAILAND WOMENS T20 SMASH 2019,1-12,BTNW,T20I,Bangkok,13 Jan 19,6,2,0
