Stat,Test,ODI,T20,IPL
Matches,1,14,5,8
Innings,1,6,3,0
Runs,6,59,7,0
Balls,4,54,9,0
Highest,6,31,7,0
Average,6,11.8,2.33,0
SR,150.00,109.26,77.78,0
Not Out,0,1,0,0
Fours,0,4,0,0
Sixes,1,4,1,0
Ducks,0,2,2,0
