batter,runs,balls,fours,sixes,strike_rate,dismissal
N Jagadeesan,1,3,0,0,33.33,c Ravindra Jadeja b Tushar Deshpande
Sunil Narine,0,3,0,0,0.0,b Akash Singh
Venkatesh Iyer,20,20,2,1,100.0,lbw b Moeen
Nitish Rana,27,20,4,1,135.0,c Ruturaj Gaikwad b Ravindra Jadeja
Jason Roy,61,26,5,5,234.62,b M Theekshana
Rinku Singh,53,33,3,4,160.61,not out
Andre Russell,9,6,0,1,150.0,c Shivam Dube b Matheesha Pathirana
David Wiese,1,2,0,0,50.0,lbw b Tushar Deshpande
Umesh Yadav,4,4,0,0,100.0,c Conway b M Theekshana
Varun Chakaravarthy,0,3,0,0,0.0,not out
