bowler,overs,maidens,runs,wickets,economy
Jason Holder,4,0,34,3,8.5
Krunal Pandya,4,0,27,2,6.8
Avesh Khan,4,0,24,4,6.0
Andrew Tye,4,0,39,0,9.8
Ravi Bishnoi,4,0,29,0,7.2
