over,runs,wickets
1,6,0
2,5,0
3,10,0
4,7,0
5,10,0
6,2,0
7,11,0
8,15,0
9,11,0
10,5,0
11,1,0
12,8,0
13,4,0
14,10,0
15,15,0
16,9,0
17,8,0
18,7,0
19,10,0
20,3,0
