over,runs,wickets
1,2,0
2,6,0
3,5,0
4,12,0
5,13,0
6,11,0
7,2,0
8,2,0
9,15,0
10,14,0
11,4,0
12,14,0
13,4,0
14,27,0
15,12,0
16,8,0
17,13,0
18,10,0
19,6,0
20,13,0
