bowler,overs,maidens,runs,wickets,economy
Bhuvneshwar,4,0,25,1,6.2
Chris Jordan,4,0,31,0,7.8
Rashid Khan,4,0,55,1,13.8
S Kaul,4,0,33,1,8.2
Deepak Hooda,2,0,16,0,8.0
Shakib,2,0,28,0,14.0
