bowler,overs,maidens,runs,wickets,economy
Dhawal Kulkarni,4,0,24,1,6.0
Lasith Malinga,4,0,37,1,9.25
Dwayne Bravo,4,0,27,1,6.75
Chetanya Nanda,4,0,32,1,8.0
Harbhajan Singh,4,0,15,2,3.75
