bowler,overs,maidens,runs,wickets,economy
Dirk Nannes,4,0,42,0,10.5
Ravindra Jadeja,4,0,27,1,6.75
Ravichandran Ashwin,4,0,24,0,6.0
Chris Morris,4,0,25,2,6.25
Dwayne Bravo,4,0,35,2,8.75
