over,runs,wickets
1,14,0
2,12,0
3,2,0
4,11,0
5,18,0
6,16,0
7,9,0
8,5,0
9,12,0
10,7,0
11,6,0
12,6,0
13,12,0
14,6,0
15,11,0
16,15,0
17,10,0
18,16,0
19,11,0
20,11,0
