Stat,Test,ODI,T20,IPL
Matches,0,5,49,64
Innings,0,4,46,61
Runs,0,68,1389,1703
Balls,0,119,955,1170
Highest,0,52,120,101
Average,0,22.67,44.81,34.76
SR,0,57.15,145.45,145.56
Not Out,0,1,15,12
Fours,0,6,109,134
Sixes,0,1,72,82
Ducks,0,0,4,2
