Stat,Test,ODI,T20,IPL
Matches,0,5,49,64
Innings,0,3,7,4
Balls,0,60,57,22
Runs,0,68,55,28
Maidens,0,0,0,0
Wickets,0,0,4,0
Avg,0.0,0.0,13.75,0.0
Eco,0,6.8,5.79,7.64
SR,0.0,0.0,14.25,0.0
BBI,-/-,0/18,1/1,0/6
BBM,-/-,0/18,1/1,0/6
