bowler,overs,maidens,runs,wickets,economy
Amit Mishra,3,0,12,1,4.0
Dirk Nannes,4,0,39,1,9.75
Yogesh Nagar,3,0,28,1,9.33
Sarabjit Ladda,2,0,20,1,10.0
Umesh Yadav,4,0,36,0,9.0
Moises Henriques,4,0,35,1,8.75
