Series,Wickets,Opponent,Format,Venue,Date,Economy,Overs,Maidens
INDIAN PREMIER LEAGUE 2025,0-8,RR,T20,Jaipur,13 Apr 25,8,1,0
INDIAN PREMIER LEAGUE 2025,0-14,DC,T20,Bengaluru,10 Apr 25,14,1,0
INDIAN PREMIER LEAGUE 2025,0-12,GT,T20,Bengaluru,02 Apr 25,12,1,0
INDIAN PREMIER LEAGUE 2025,2-28,CSK,T20,Chennai,28 Mar 25,7,4,0
INDIAN PREMIER LEAGUE 2025,0-14,KKR,T20,Kolkata,22 Mar 25,7,2,0
"ICC CHAMPIONS TROPHY, 2025",0-24,RSA,ODI,Karachi,01 Mar 25,7.7,3.1,0
"ICC CHAMPIONS TROPHY, 2025",2-28,AFG,ODI,Lahore,26 Feb 25,5.6,5,0
"ICC CHAMPIONS TROPHY, 2025",1-47,AUS,ODI,Lahore,22 Feb 25,6.7,7,0
"ENGLAND TOUR OF INDIA, 2025",0-57,IND,ODI,Ahmedabad,12 Feb 25,7.1,8,0
"ENGLAND TOUR OF INDIA, 2025",1-29,IND,ODI,Cuttack,09 Feb 25,4.1,7,0
"ENGLAND TOUR OF INDIA, 2025",0-28,IND,ODI,Nagpur,06 Feb 25,5.6,5,0
"ENGLAND TOUR OF INDIA, 2025",0-29,IND,T20I,Mumbai,02 Feb 25,14.5,2,0
"ENGLAND TOUR OF INDIA, 2025",0-11,IND,T20I,Rajkot,28 Jan 25,11,1,0
"ENGLAND TOUR OF INDIA, 2025",1-14,IND,T20I,Chennai,25 Jan 25,7,2,0
"ENGLAND TOUR OF INDIA, 2025",0-7,IND,T20I,Kolkata,22 Jan 25,7,1,0
"ENGLAND TOUR OF WEST INDIES, 2024",0-30,WI,T20I,"Gros Islet, St Lucia",16 Nov 24,30,1,0
"ENGLAND TOUR OF WEST INDIES, 2024",0-14,WI,T20I,"Gros Islet, St Lucia",14 Nov 24,14,1,0
"ENGLAND TOUR OF WEST INDIES, 2024",2-16,WI,T20I,"Bridgetown, Barbados",10 Nov 24,8,2,0
"ENGLAND TOUR OF WEST INDIES, 2024",1-21,WI,T20I,"Bridgetown, Barbados",09 Nov 24,10.5,2,0
"ENGLAND TOUR OF WEST INDIES, 2024",0-36,WI,ODI,"Bridgetown, Barbados",06 Nov 24,7.2,5,0
"ENGLAND TOUR OF WEST INDIES, 2024",1-56,WI,ODI,"North Sound, Antigua",02 Nov 24,8,7,0
"ENGLAND TOUR OF WEST INDIES, 2024",1-32,WI,ODI,"North Sound, Antigua",31 Oct 24,5.8,5.5,0
"AUSTRALIA TOUR OF ENGLAND, 2024",1-24,AUS,ODI,Chester-le-Street,24 Sep 24,8,3,0
"AUSTRALIA TOUR OF ENGLAND, 2024",0-23,AUS,ODI,Leeds,21 Sep 24,11.5,2,0
"AUSTRALIA TOUR OF ENGLAND, 2024",1-75,AUS,ODI,Nottingham,19 Sep 24,8.3,9,0
"AUSTRALIA TOUR OF ENGLAND, 2024",2-16,AUS,T20I,Cardiff,13 Sep 24,5.3,3,0
"AUSTRALIA TOUR OF ENGLAND, 2024",3-22,AUS,T20I,Southampton,11 Sep 24,7.3,3,0
ICC MENS T20 WORLD CUP 2024,0-24,IND,T20I,Guyana,27 Jun 24,6,4,0
ICC MENS T20 WORLD CUP 2024,1-24,USA,T20I,"Bridgetown, Barbados",23 Jun 24,6,4,0
ICC MENS T20 WORLD CUP 2024,1-20,WI,T20I,"Gros Islet, St Lucia",19 Jun 24,20,1,0
ICC MENS T20 WORLD CUP 2024,1-15,AUS,T20I,"Bridgetown, Barbados",08 Jun 24,7.5,2,0
"PAKISTAN TOUR OF ENGLAND, 2024",2-17,PAK,T20I,London,30 May 24,5.6,3,1
"PAKISTAN TOUR OF ENGLAND, 2024",1-9,PAK,T20I,Birmingham,25 May 24,9,1,0
INDIAN PREMIER LEAGUE 2024,0-28,RCB,T20,Dharamsala,09 May 24,9.3,3,0
INDIAN PREMIER LEAGUE 2024,2-19,GT,T20,New Chandigarh,21 Apr 24,4.7,4,0
INDIAN PREMIER LEAGUE 2024,0-16,MI,T20,New Chandigarh,18 Apr 24,8,2,0
INDIAN PREMIER LEAGUE 2024,1-21,RR,T20,New Chandigarh,13 Apr 24,7,3,0
"ENGLAND TOUR OF WEST INDIES, 2023",0-27,WI,T20I,"St Georges, Grenada",16 Dec 23,13.5,2,0
"ENGLAND TOUR OF WEST INDIES, 2023",0-21,WI,T20I,"Bridgetown, Barbados",12 Dec 23,10.5,2,0
"ENGLAND TOUR OF WEST INDIES, 2023",0-34,WI,ODI,"Bridgetown, Barbados",09 Dec 23,7.7,4.4,0
"ENGLAND TOUR OF WEST INDIES, 2023",3-39,WI,ODI,"North Sound, Antigua",06 Dec 23,6.5,6,0
"ENGLAND TOUR OF WEST INDIES, 2023",1-50,WI,ODI,"North Sound, Antigua",03 Dec 23,5,10,0
ICC CRICKET WORLD CUP 2023,1-42,AUS,ODI,Ahmedabad,04 Nov 23,7,6,0
ICC CRICKET WORLD CUP 2023,0-29,IND,ODI,Lucknow,29 Oct 23,7.2,4,1
ICC CRICKET WORLD CUP 2023,0-17,SL,ODI,Bengaluru,26 Oct 23,5.6,3,0
ICC CRICKET WORLD CUP 2023,1-33,AFG,ODI,Delhi,15 Oct 23,3.3,10,0
ICC CRICKET WORLD CUP 2023,1-13,BAN,ODI,Dharamsala,10 Oct 23,4.3,3,0
ICC CRICKET WORLD CUP 2023,0-24,NZ,ODI,Ahmedabad,05 Oct 23,8,3,0
"NEW ZEALAND TOUR OF ENGLAND, 2023",1-34,NZ,ODI,London,15 Sep 23,4.8,7,0
"NEW ZEALAND TOUR OF ENGLAND, 2023",3-16,NZ,ODI,London,13 Sep 23,3.2,5,0
"NEW ZEALAND TOUR OF ENGLAND, 2023",0-47,NZ,ODI,Cardiff,08 Sep 23,6.3,7.4,0
"NEW ZEALAND TOUR OF ENGLAND, 2023",1-55,NZ,T20I,Birmingham,03 Sep 23,13.7,4,0
"NEW ZEALAND TOUR OF ENGLAND, 2023",1-16,NZ,T20I,Manchester,01 Sep 23,16,1,0
"NEW ZEALAND TOUR OF ENGLAND, 2023",1-25,NZ,T20I,Chester-le-Street,30 Aug 23,6.2,4,0
INDIAN PREMIER LEAGUE 2023,0-27,KKR,T20,Kolkata,08 May 23,13.5,2,0
INDIAN PREMIER LEAGUE 2023,0-16,CSK,T20,Chennai,30 Apr 23,16,1,0
INDIAN PREMIER LEAGUE 2023,1-19,LSG,T20,Mohali,28 Apr 23,19,1,0
INDIAN PREMIER LEAGUE 2023,1-23,MI,T20,Mumbai,22 Apr 23,11.5,2,0
