bowler,overs,maidens,runs,wickets,economy
Unadkat,3.5,0,29,3,7.6
Washington Sundar,2.0,0,12,0,6.0
Stokes,4.0,0,36,0,9.0
Tahir,4.0,0,27,3,6.8
SN Thakur,3.0,0,25,1,8.3
Christian,3.0,0,27,1,9.0
