bowler,overs,maidens,runs,wickets,economy
Ishwar Pandey,2,0,18,1,9.0
Ashish Nehra,4,0,38,1,9.5
Mohit Sharma,3,0,24,1,8.0
Ravichandran Ashwin,2,0,5,2,2.5
Ravindra Jadeja,3,0,11,0,3.67
Suresh Raina,3,0,12,0,4.0
Dwayne Bravo,3,0,22,3,7.33
