Stat,Test,ODI,T20,IPL
Matches,0,0,0,117
Innings,0,0,0,52
Balls,0,0,0,843
Runs,0,0,0,1111
Maidens,0,0,0,0
Wickets,0,0,0,32
Avg,0.0,0.0,0.0,34.72
Eco,0,0,0,7.91
SR,0.0,0.0,0.0,26.34
BBI,-/-,-/-,-/-,3/18
BBM,-/-,-/-,-/-,3/18
