Stat,Test,ODI,T20,IPL
Matches,0,0,0,117
Innings,0,0,0,85
Runs,0,0,0,1190
Balls,0,0,0,876
Highest,0,0,0,53
Average,0,0,0,23.33
SR,0,0,0,135.85
Not Out,0,0,0,34
Fours,0,0,0,98
Sixes,0,0,0,55
Ducks,0,0,0,3
