Stat,Test,ODI,T20,IPL
Matches,0,0,46,0
Innings,0,0,42,0
Balls,0,0,788,0
Runs,0,0,1044,0
Maidens,0,0,0,0
Wickets,0,0,36,0
Avg,0.0,0.0,29.0,0.0
Eco,0,0,7.95,0
SR,0.0,0.0,21.89,0.0
BBI,-/-,-/-,4/13,-/-
BBM,-/-,-/-,4/13,-/-
