Stat,Test,ODI,T20,IPL
Matches,0,0,46,0
Innings,0,0,49,0
Runs,0,0,1227,0
Balls,0,0,1043,0
Highest,0,0,99,0
Average,0,0,27.27,0
SR,0,0,117.65,0
Not Out,0,0,4,0
Fours,0,0,125,0
Sixes,0,0,24,0
Ducks,0,0,5,0
