bowler,overs,maidens,runs,wickets,economy
Pradeep Sangwan,4.0,0,38,2,9.5
Basil Thampi,4.0,0,35,2,8.8
James Faulkner,2.5,0,30,0,10.6
Ankit Soni,4.0,0,16,0,4.0
Ravindra Jadeja,2.0,0,19,0,9.5
Dwayne Smith,3.0,0,26,0,8.7
