over,runs,wickets
1,8,0
2,3,0
3,6,0
4,7,0
5,13,0
6,6,0
7,4,0
8,4,0
9,1,0
10,15,0
11,5,0
12,8,0
13,7,0
14,3,0
15,12,0
16,16,0
17,8,0
18,11,0
19,17,0
20,13,0
