batter,runs,balls,fours,sixes,strike_rate,dismissal
Wriddhiman Saha,10,10,1,0,100.0,c Harshit Rana b Russell
Shubman Gill,49,35,8,0,140.0,c Russell b Narine
Hardik Pandya,26,20,2,1,130.0,lbw b Harshit Rana
Vijay Shankar,51,24,2,5,212.5,not out
David Miller,32,18,2,2,177.78,not out
