bowler,overs,maidens,runs,wickets,economy
Bhuvneshwar Kumar,4,0,23,0,5.75
Ishwar Pandey,2,0,33,0,16.5
Ashok Dinda,4,0,48,2,12.0
Mitchell Marsh,3,0,56,1,18.67
Ali Murtaza,2,0,45,0,22.5
Aaron Finch,1,0,29,0,29.0
Luke Wright,4,0,26,1,6.5
