Stat,Test,ODI,T20,IPL
Matches,0,0,0,2
Innings,0,0,0,2
Runs,0,0,0,2
Balls,0,0,0,5
Highest,0,0,0,2
Average,0,0,0,1
SR,0,0,0,40.00
Not Out,0,0,0,0
Fours,0,0,0,0
Sixes,0,0,0,0
Ducks,0,0,0,1
