Stat,Test,ODI,T20,IPL
Matches,10,2,0,86
Innings,2,0,0,0
Balls,12,0,0,0
Runs,11,0,0,0
Maidens,0,0,0,0
Wickets,0,0,0,0
Avg,0.0,0.0,0.0,0.0
Eco,5.5,0,0,0
SR,0.0,0.0,0.0,0.0
BBI,0/4,-/-,-/-,-/-
BBM,0/4,-/-,-/-,-/-
