bowler,overs,maidens,runs,wickets,economy
Murali Kartik,3,0,25,1,8.33
RP Singh,4,0,20,1,5.0
Ravi Rampaul,4,0,21,2,5.25
Jaydev Unadkat,4,0,37,2,9.25
Vinay Kumar,4,0,24,1,6.0
Chris Gayle,1,0,5,2,5.0
