over,runs,wickets
1,5,0
2,2,0
3,5,0
4,4,0
5,7,0
6,8,0
7,4,0
8,7,0
9,9,0
10,12,0
11,11,0
12,10,0
13,13,0
14,5,0
15,11,0
16,2,0
17,9,0
18,12,0
19,0,0
