bowler,overs,maidens,runs,wickets,economy
Khaleel Ahmed,3.1,0,24,0,7.6
Anrich Nortje,4.0,0,37,2,9.2
Shardul Thakur,3.0,0,32,2,10.7
Mitchell Marsh,2.0,0,7,0,3.5
Kuldeep Yadav,4.0,0,33,1,8.2
Axar Patel,3.0,0,26,0,8.7
