batter,runs,balls,fours,sixes,strike_rate,dismissal
Priyansh Arya,1,3,0,0,33.33,c Eshan Malinga b Pat Cummins
Prabhsimran Singh,3,4,0,0,75.0,c Pat Cummins b Nitish Reddy
Cooper Connolly,107,59,7,8,181.36,not out
Shreyas Iyer,5,5,1,0,100.0,c Pat Cummins b Eshan Malinga
Marcus Stoinis,28,14,3,2,200.0,c Ishan Kishan b Shivang Kumar
Suryansh Shedge,25,17,1,2,147.06,c Abhishek Sharma b Pat Cummins
Shashank Singh,4,3,1,0,133.33,c Nitish Reddy b Sakib Hussain
Marco Jansen,19,16,0,1,118.75,c Harsh Dubey b Shivang Kumar
Vijaykumar Vyshak,1,1,0,0,100.0,not out
