Stat,Test,ODI,T20,IPL
Matches,21,0,3,0
Innings,38,0,2,0
Runs,1048,0,5,0
Balls,2367,0,10,0
Highest,171,0,5,0
Average,28.11,0,2.5,0
SR,44.28,0,50.00,0
Not Out,0,0,0,0
Fours,117,0,0,0
Sixes,7,0,0,0
Ducks,7,0,1,0
