Stat,Test,ODI,T20,IPL
Matches,21,0,3,0
Innings,2,0,1,0
Balls,13,0,2,0
Runs,14,0,5,0
Maidens,0,0,0,0
Wickets,0,0,0,0
Avg,0.0,0.0,0.0,0.0
Eco,6.46,0,0,0
SR,0.0,0.0,0.0,0.0
BBI,0/0,-/-,0/5,-/-
BBM,0/0,-/-,0/5,-/-
