Stat,Test,ODI,T20,IPL
Matches,0,0,0,7
Innings,0,0,0,7
Balls,0,0,0,156
Runs,0,0,0,243
Maidens,0,0,0,0
Wickets,0,0,0,10
Avg,0.0,0.0,0.0,24.3
Eco,0,0,0,9.35
SR,0.0,0.0,0.0,15.6
BBI,-/-,-/-,-/-,4/24
BBM,-/-,-/-,-/-,4/24
