Stat,Test,ODI,T20,IPL
Matches,0,0,1,40
Innings,0,0,1,40
Balls,0,0,24,750
Runs,0,0,31,1145
Maidens,0,0,0,0
Wickets,0,0,0,37
Avg,0.0,0.0,0.0,30.95
Eco,0,0,7.75,9.16
SR,0.0,0.0,0.0,20.27
BBI,-/-,-/-,0/31,4/15
BBM,-/-,-/-,0/31,4/15
