Series,Wickets,Opponent,Format,Venue,Date,Economy,Overs,Maidens
INDIAN PREMIER LEAGUE 2026,0-40,RCB,T20,Mumbai,12 Apr 26,20,2,0
INDIAN PREMIER LEAGUE 2026,0-20,DC,T20,Delhi,04 Apr 26,10,2,0
INDIAN PREMIER LEAGUE 2026,0-16,KKR,T20,Mumbai,29 Mar 26,16,1,0
INDIAN PREMIER LEAGUE 2024,1-42,RCB,T20,Hyderabad,25 Apr 24,14,3,0
INDIAN PREMIER LEAGUE 2024,2-26,DC,T20,Delhi,20 Apr 24,13,2,0
INDIAN PREMIER LEAGUE 2024,2-46,RCB,T20,Bengaluru,15 Apr 24,11.5,4,0
INDIAN PREMIER LEAGUE 2024,0-21,CSK,T20,Hyderabad,05 Apr 24,10.5,2,0
INDIAN PREMIER LEAGUE 2024,1-33,GT,T20,Ahmedabad,31 Mar 24,11,3,0
INDIAN PREMIER LEAGUE 2024,0-52,MI,T20,Hyderabad,27 Mar 24,13,4,0
INDIAN PREMIER LEAGUE 2024,2-39,KKR,T20,Kolkata,23 Mar 24,9.7,4,0
INDIAN PREMIER LEAGUE 2023,0-27,GT,T20,Ahmedabad,15 May 23,9,3,0
INDIAN PREMIER LEAGUE 2023,1-39,LSG,T20,Hyderabad,13 May 23,13,3,0
INDIAN PREMIER LEAGUE 2023,0-51,RR,T20,Jaipur,07 May 23,12.7,4,0
INDIAN PREMIER LEAGUE 2023,1-29,KKR,T20,Hyderabad,04 May 23,7.2,4,0
INDIAN PREMIER LEAGUE 2023,2-20,DC,T20,Delhi,29 Apr 23,5,4,0
INDIAN PREMIER LEAGUE 2023,0-34,DC,T20,Hyderabad,24 Apr 23,8.5,4,0
INDIAN PREMIER LEAGUE 2023,2-23,CSK,T20,Chennai,21 Apr 23,5.7,4,0
INDIAN PREMIER LEAGUE 2023,0-35,MI,T20,Hyderabad,18 Apr 23,8.7,4,0
INDIAN PREMIER LEAGUE 2023,2-27,KKR,T20,Kolkata,14 Apr 23,6.7,4,0
INDIAN PREMIER LEAGUE 2023,4-15,PBKS,T20,Hyderabad,09 Apr 23,3.7,4,0
INDIAN PREMIER LEAGUE 2022,1-26,DC,T20,Mumbai,21 May 22,6.5,4,0
INDIAN PREMIER LEAGUE 2022,0-31,SRH,T20,Mumbai,17 May 22,10.3,3,0
INDIAN PREMIER LEAGUE 2021,0-26,CSK,T20,Abu Dhabi,02 Oct 21,8.6,3,0
INDIAN PREMIER LEAGUE 2019,0-24,RR,T20,Jaipur,20 Apr 19,12,2,0
INDIAN PREMIER LEAGUE 2019,0-12,PBKS,T20,Mohali,30 Mar 19,12,1,0
INDIAN PREMIER LEAGUE 2019,1-23,RCB,T20,Bengaluru,28 Mar 19,7.6,3,0
"AUSTRALIA TOUR OF INDIA, 2019",0-31,AUS,T20I,Visakhapatnam,24 Feb 19,7.7,4,0
"INDIAN PREMIER LEAGUE, 2018",1-21,DC,T20,Delhi,20 May 18,10.5,2,0
"INDIAN PREMIER LEAGUE, 2018",0-34,PBKS,T20,Mumbai,16 May 18,11.3,3,0
"INDIAN PREMIER LEAGUE, 2018",0-32,RR,T20,Mumbai,13 May 18,10.6,3,0
"INDIAN PREMIER LEAGUE, 2018",1-26,KKR,T20,Kolkata,09 May 18,6.5,4,0
"INDIAN PREMIER LEAGUE, 2018",1-25,KKR,T20,Mumbai,06 May 18,8.3,3,0
"INDIAN PREMIER LEAGUE, 2018",1-29,PBKS,T20,Indore,04 May 18,9.6,3,0
"INDIAN PREMIER LEAGUE, 2018",1-28,RCB,T20,Bengaluru,01 May 18,9.3,3,0
"INDIAN PREMIER LEAGUE, 2018",0-30,CSK,T20,Pune,28 Apr 18,10,3,0
"INDIAN PREMIER LEAGUE, 2018",2-15,SRH,T20,Mumbai,24 Apr 18,5,3,0
"INDIAN PREMIER LEAGUE, 2018",0-15,RR,T20,Jaipur,22 Apr 18,7.5,2,0
"INDIAN PREMIER LEAGUE, 2018",1-25,RCB,T20,Mumbai,17 Apr 18,6.2,4,0
"INDIAN PREMIER LEAGUE, 2018",0-42,DC,T20,Mumbai,14 Apr 18,14,3,0
"INDIAN PREMIER LEAGUE, 2018",4-23,SRH,T20,Hyderabad,12 Apr 18,5.7,4,0
"INDIAN PREMIER LEAGUE, 2018",3-23,CSK,T20,Mumbai,07 Apr 18,5.7,4,0
