Stat,Test,ODI,T20,IPL
Matches,0,0,1,40
Innings,0,0,0,11
Runs,0,0,0,48
Balls,0,0,0,42
Highest,0,0,0,18
Average,0,0,0,16
SR,0,0,0,114.29
Not Out,0,0,0,8
Fours,0,0,0,5
Sixes,0,0,0,1
Ducks,0,0,0,0
