batter,runs,balls,fours,sixes,strike_rate,dismissal
Abhishek Sharma,34,22,2,2,154.55,c Lockie Ferguson b R Topley
Head,102,41,9,8,248.78,c du Plessis b Lockie Ferguson
Klaasen,67,31,2,7,216.13,c Vijaykumar Vyshak b Lockie Ferguson
Markram,32,17,2,2,188.24,not out
Abdul Samad,37,10,4,3,370.0,not out
